"name","source","native","description","query","agepcd","intersections","p_uncorrected","p_fdr","enrichment_ratio","color","top5_GO.BP","top5_GO.CC","top5_GO.MF","p_fdr_age"
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd210",210,"['CASQ1', 'CIZ1', 'PLCH1']",0.814609498008667,0.953343463793491,0.693345724907063,0,0,0,0,0.861028745654638
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd217",217,"['CASQ1', 'AKAP6', 'FTL']",0.826269134235452,0.932625287097567,0.678218181818182,0,0,0,0,0.861028745654638
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd224",224,"['AKAP6', 'FTL', 'GSTM2', 'DZIP1', 'CASQ1']",0.484089369775752,0.763234423515282,1.09454225352113,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd231",231,"['AKAP6', 'FTL', 'GSTM2', 'ITPR3', 'DZIP1']",0.487213862515251,0.715867720125003,1.09070175438596,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd238",238,"['GSTM2', 'ITPR3', 'AKAP6', 'FTL', 'PRKD1', 'DZIP1', 'ASPM']",0.191336766382932,0.498765503380228,1.48529010238908,0,0,0,0,0.52409636009238
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd245",245,"['ITPR3', 'GSTM2', 'AKAP6', 'PRKD1', 'ASPM']",0.533247702302565,0.702259334727128,1.03616666666667,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd252",252,"['ITPR3', 'GSTM2', 'PRKD1', 'AKAP6', 'ASPM', 'PLCE1']",0.343618112229862,0.543821058130196,1.2559595959596,0,0,0,0,0.77314075251719
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd259",259,"['ITPR3', 'PRKD1', 'GSTM2', 'PLCE1', 'ASPM']",0.524176764521836,0.668098948517168,1.046632996633,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd266",266,"['ITPR3', 'PRKD1', 'PLCE1', 'GSTM2']",0.713637743372067,0.793004776150914,0.834496644295302,0,0,0,0,0.848286374196985
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd273",273,"['ITPR3', 'PRKD1', 'PLCE1', 'GSTM2']",0.713637743372067,0.787366717087307,0.834496644295302,0,0,0,0,0.848286374196985
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd280",280,"['PRKD1', 'ITPR3', 'PLCE1']",0.868397969570766,0.903847710198563,0.6217,0,0,0,0,0.88240438843481
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd327",327,"['PLCE1', 'FKBP1A', 'PRKD1', 'SLC8B1']",0.711135337758602,0.775269153195721,0.837306397306397,0,0,0,0,0.848286374196985
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd388",388,"['FKBP1A', 'HEXB', 'LIME1']",0.83369449976084,0.864958043501871,0.668494623655914,0,0,0,0,0.861028745654638
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd449",449,"['FKBP1A', 'HEXB', 'LIME1', 'ASPM']",0.66064046394202,0.754425252159767,0.89453237410072,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd510",510,"['RYR2', 'BARD1', 'SLC8A1', 'GSTO1']",0.622910985574229,0.996269815522677,0.938415094339623,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd571",571,"['RYR2', 'BARD1', 'TMEM38B', 'GSTO1', 'SLC8A1']",0.414094470721901,0.762546489017608,1.18645038167939,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd632",632,"['BARD1', 'RYR2', 'TMEM38B']",0.810580607022567,0.904414202814923,0.698539325842697,0,0,0,0,0.861028745654638
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd693",693,"['BARD1', 'RYR2', 'TMEM38B']",0.787105017625746,0.887004165058778,0.7285546875,0,0,0,0,0.861028745654638
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd754",754,"['BARD1', 'RYR2']",0.925730778238938,0.955815118066259,0.48007722007722,0,0,0,0,0.925730778238938
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd815",815,"['ANXA6', 'TRPM2', 'ANK2', 'HEXB', 'NTSR1', 'AKAP6', 'FKBP1B', 'CASQ1', 'PLCH1', 'FKBP1A']",0.0125380392934816,0.319454043574525,2.26072727272727,0,0,0,0,0.263298825163114
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd876",876,"['HEXB', 'NTSR1', 'ANK2', 'AKAP6', 'FKBP1B', 'ANXA6', 'TRPM2', 'FKBP1A', 'CASQ1']",0.0315033072630211,0.437320034843126,2.0420802919708,0,0,0,0,0.266637931352571
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd937",937,"['HEXB', 'NTSR1', 'FKBP1B', 'AKAP6', 'ANK2', 'FKBP1A', 'TRPM2']",0.147113187275736,0.598923479464186,1.59996323529412,0,0,0,0,0.479699747184971
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd998",998,"['HEXB', 'FKBP1B', 'NTSR1', 'AKAP6', 'FKBP1A', 'ANK2', 'NAGLU']",0.133595978423095,0.585171748234829,1.64222641509434,0,0,0,0,0.479699747184971
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd1179",1179,"['HEXB', 'AKAP6', 'FKBP1B', 'NAGLU', 'NTSR1', 'FKBP1A']",0.264273493199004,0.749604961304213,1.38669144981413,0,0,0,0,0.693717919647385
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd1361",1361,"['AKAP6', 'HEXB', 'NAGLU', 'NTSR1']",0.646429416080963,0.870888920340495,0.910915750915751,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd1544",1544,"['AKAP6', 'HEXB', 'NAGLU', 'NTSR1']",0.646429416080963,0.892854359253102,0.910915750915751,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd1726",1726,"['AKAP6', 'HEXB', 'NTSR1']",0.814609498008667,0.94129454782513,0.693345724907063,0,0,0,0,0.861028745654638
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd1909",1909,"['AKAP6', 'NAGLU', 'HEXB', 'NTSR1']",0.631841724055845,0.870631977908058,0.927910447761194,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd2091",2091,"['NAGLU', 'AKAP6', 'TXN']",0.820518629274538,0.93917088586934,0.685698529411765,0,0,0,0,0.861028745654638
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd2274",2274,"['NAGLU', 'TXN', 'DHRS7C']",0.830016040455518,0.953916241647743,0.673321299638989,0,0,0,0,0.861028745654638
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd2456",2456,"['NAGLU', 'DHRS7C', 'TXN', 'PML']",0.663437005628722,0.881074779436743,0.891326164874552,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd2639",2639,"['NAGLU', 'PML', 'GSTM2', 'DHRS7C', 'PRKD1', 'TXN']",0.289300258840268,0.584910272049501,1.34179856115108,0,0,0,0,0.694773421727591
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd2821",2821,"['NAGLU', 'GSTM2', 'PML', 'PRKD1', 'DHRS7C', 'TXN']",0.294934239758254,0.549956473426314,1.33221428571429,0,0,0,0,0.694773421727591
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd3004",3004,"['NAGLU', 'GSTM2', 'PML', 'PRKD1', 'DHRS7C', 'TXN']",0.297760037883253,0.540713979920403,1.32747330960854,0,0,0,0,0.694773421727591
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd3186",3186,"['NAGLU', 'GSTM2', 'PML', 'PRKD1', 'DHRS7C', 'PLCE1', 'TXN']",0.167514197429672,0.438147455623686,1.54322695035461,0,0,0,0,0.479699747184971
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd3369",3369,"['NAGLU', 'GSTM2', 'PML', 'PRKD1', 'DHRS7C', 'TXN', 'TBCCD1']",0.163334891428833,0.438929938283448,1.55425,0,0,0,0,0.479699747184971
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd3551",3551,"['NAGLU', 'PML', 'GSTM2', 'DHRS7C', 'TBCCD1', 'PRKD1', 'TXN']",0.159204388851042,0.440788876456904,1.56543165467626,0,0,0,0,0.479699747184971
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd3734",3734,"['PML', 'NAGLU', 'GSTM2', 'DHRS7C', 'TBCCD1', 'TXN', 'PLCH1']",0.151092811140418,0.47982296631538,1.58828467153285,0,0,0,0,0.479699747184971
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd3916",3916,"['PML', 'NAGLU', 'TBCCD1', 'GSTM2', 'PLCH1', 'DHRS7C', 'RIT2', 'TXN']",0.0681884609134082,0.45779789165259,1.84207407407407,0,0,0,0,0.286391535836314
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd4099",4099,"['PML', 'PLCH1', 'TBCCD1', 'NAGLU', 'RIT2', 'DHRS7C', 'GSTM2', 'AKAP6', 'METTL21C', 'TXN']",0.0122431248394098,0.419788597939953,2.26897810218978,0,0,0,0,0.263298825163114
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd4281",4281,"['PML', 'PLCH1', 'RIT2', 'TBCCD1', 'DHRS7C', 'AKAP6', 'NAGLU', 'METTL21C', 'GSTM2', 'TXN']",0.0116691400761121,0.454084167619375,2.28566176470588,0,1,0,0,0.263298825163114
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd4464",4464,"['PLCH1', 'PML', 'RIT2', 'TBCCD1', 'DHRS7C', 'AKAP6', 'METTL21C', 'FKBP1B', 'CASQ1']",0.0302470308290548,0.525397631141586,2.05709558823529,0,0,0,0,0.266637931352571
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd4646",4646,"['PLCH1', 'RIT2', 'PML', 'TBCCD1', 'AKAP6', 'DHRS7C', 'METTL21C', 'CASQ1', 'FKBP1B']",0.0266906944790039,0.504414588477713,2.1034962406015,0,0,0,0,0.266637931352571
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd4829",4829,"['PLCH1', 'RIT2', 'TBCCD1', 'PML', 'AKAP6', 'DHRS7C', 'METTL21C', 'CASQ1', 'FKBP1B']",0.0239633276782659,0.483078256500105,2.14379310344828,0,0,0,0,0.266637931352571
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd5011",5011,"['PLCH1', 'RIT2', 'TBCCD1', 'PML', 'AKAP6', 'DHRS7C', 'METTL21C', 'TRPM2']",0.0592528736339047,0.534658970277649,1.89832061068702,0,0,0,0,0.266637931352571
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd5194",5194,"['PLCH1', 'RIT2', 'TBCCD1', 'AKAP6', 'PML', 'DHRS7C', 'METTL21C', 'TRPM2']",0.0540681887058708,0.532735190535578,1.93525291828794,0,0,0,0,0.266637931352571
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd5376",5376,"['PLCH1', 'RIT2', 'TBCCD1', 'AKAP6', 'PML', 'DHRS7C', 'TRPM2', 'METTL21C']",0.0550807239439048,0.496761531688529,1.9277519379845,0,0,0,0,0.266637931352571
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd5559",5559,"['PLCH1', 'RIT2', 'TBCCD1', 'AKAP6', 'DHRS7C', 'PML', 'TRPM2', 'METTL21C']",0.053067789850196,0.491844337899798,1.9428125,0,0,0,0,0.266637931352571
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd5741",5741,"['PLCH1', 'RIT2', 'TBCCD1', 'AKAP6', 'TRPM2', 'DHRS7C', 'PML', 'METTL21C']",0.0520794926150605,0.487008650537441,1.95043137254902,0,0,0,0,0.266637931352571
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd5924",5924,"['PLCH1', 'RIT2', 'TBCCD1', 'AKAP6', 'TRPM2', 'DHRS7C', 'METTL21C', 'PML']",0.0482465749258896,0.483754772551748,1.98151394422311,0,0,0,0,0.266637931352571
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd6106",6106,"['PLCH1', 'RIT2', 'TBCCD1', 'TRPM2', 'AKAP6', 'DHRS7C', 'METTL21C', 'PML']",0.0454970401496058,0.508426796963559,2.00548387096774,0,0,0,0,0.266637931352571
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd6289",6289,"['PLCH1', 'RIT2', 'TBCCD1', 'TRPM2', 'AKAP6', 'DHRS7C', 'METTL21C']",0.100298453461273,0.560061533173889,1.76906504065041,0,0,0,0,0.394925160503762
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd6471",6471,"['SUN1', 'BARD1', 'CAV1', 'DRD2']",0.579527813448604,0.743249056465513,0.990756972111554,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd6654",6654,"['SUN1', 'BARD1', 'DRD2', 'CAV1']",0.576325275844614,0.739464793971677,0.99472,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd6836",6836,"['BARD1', 'DRD2', 'SUN1', 'CAV1']",0.579527813448604,0.751653659372555,0.990756972111554,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd7019",7019,"['BARD1', 'SUN1', 'CAV1', 'DRD2']",0.582716935428526,0.741704695248081,0.986825396825397,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd7201",7201,"['BARD1', 'DRD2', 'CAV1', 'SUN1']",0.592202773219949,0.739607708921105,0.97521568627451,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd7384",7384,"['BARD1', 'DRD2', 'CAV1', 'SUN1']",0.592202773219949,0.730383420304604,0.97521568627451,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd7566",7566,"['BARD1', 'DRD2', 'CAV1', 'SUN1']",0.592202773219949,0.733735511473773,0.97521568627451,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd7749",7749,"['BARD1', 'DRD2', 'CAV1', 'SUN1']",0.59533721328176,0.723513640622204,0.97140625,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd7931",7931,"['BARD1', 'DRD2', 'CAV1', 'SUN1']",0.592202773219949,0.735879241495471,0.97521568627451,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd8114",8114,"['BARD1', 'DRD2', 'CAV1', 'SUN1']",0.59845774289447,0.750952922347205,0.967626459143969,0,0,0,0,0.835930627092189
"maintenance of location in cell (GO:0051651)","GO:BP","GO:0051651","""Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:ai]","agepcd8296",8296,"['BARD1', 'DRD2', 'CAV1', 'SUN1']",0.604656713131122,0.758761018583141,0.96015444015444,0,0,0,0,0.835930627092189
"positive regulation of secretion (GO:0051047)","GO:BP","GO:0051047","""Any process that activates or increases the frequency, rate or extent of the controlled release of a substance from a cell or a tissue."" [GOC:ai]","agepcd210",210,"['NNAT', 'RBP4']",0.972591933036982,0.999906575527079,0.375797140871037,0,0,0,0,0.972591933036982
"positive regulation of secretion (GO:0051047)","GO:BP","GO:0051047","""Any process that activates or increases the frequency, rate or extent of the controlled release of a substance from a cell or a tissue."" [GOC:ai]","agepcd217",217,"['RBP4', 'NNAT', 'BAIAP3', 'SYTL4']",0.800692977075814,0.923914257917559,0.73519586104952,0,0,0,0,0.909986459678837
"positive regulation of secretion (GO:0051047)","GO:BP","GO:0051047","""Any process that activates or increases the frequency, rate or extent of the controlled release of a substance from a cell or a tissue."" [GOC:ai]","agepcd224",224,"['RBP4', 'BAIAP3', 'INHBB', 'SYTL4']",0.820696975145322,0.917090903982952,0.711897400664148,0,0,0,0,0.909986459678837
"positive regulation of secretion (GO:0051047)","GO:BP","GO:0051047","""Any process that activates or increases the frequency, rate or extent of the controlled release of a substance from a cell or a tissue."" [GOC:ai]","agepcd231",231,"['RBP4', 'INHBB', 'EGFR', 'SYTL4']",0.822815578262587,0.901094610827977,0.709399515047782,0,0,0,0,0.909986459678837
"positive regulation of secretion (GO:0051047)","GO:BP","GO:0051047","""Any process that activates or increases the frequency, rate or extent of the controlled release of a substance from a cell or a tissue."" [GOC:ai]","agepcd238",238,"['INHBB', 'EGFR', 'PRKD1', 'SYTL4']",0.839039043776317,0.887079984247338,0.690030245012348,0,0,0,0,0.909986459678837
"positive regulation of secretion (GO:0051047)","GO:BP","GO:0051047","""Any process that activates or increases the frequency, rate or extent of the controlled release of a substance from a cell or a tissue."" [GOC:ai]","agepcd245",245,"['INHBB', 'EGFR', 'PRKD1', 'SYTL4', 'ADAM9']",0.715363900462537,0.813523409015639,0.842411924119241,0,0,0,0,0.909986459678837
"positive regulation of secretion (GO:0051047)","GO:BP","GO:0051047","""Any process that activates or increases the frequency, rate or extent of the controlled release of a substance from a cell or a tissue."" [GOC:ai]","agepcd252",252,"['EGFR', 'INHBB', 'PRKD1', 'ADAM9', 'SYTL4']",0.706996055204046,0.800649193537915,0.850921135473981,0,0,0,0,0.909986459678837
"positive regulation of secretion (GO:0051047)","GO:BP","GO:0051047","""Any process that activates or increases the frequency, rate or extent of the controlled release of a substance from a cell or a tissue."" [GOC:ai]","agepcd259",259,"['EGFR', 'INHBB', 'PRKD1', 'ADAM9']",0.846679314064575,0.888063328526741,0.680736908379185,0,0,0,0,0.909986459678837
